serial_no,floor_level,zone_id,year_created,month_created,day_created,time_created,ta,rh,lux
416C1AD2,28,47,2019,1,12,01:10:00,25.1,56,0
416C1AD2,28,47,2019,1,12,01:15:00,25.12,56,0
416C1AD2,28,47,2019,1,12,01:20:00,25.1,56,0
416C1AD2,28,47,2019,1,12,01:25:00,25.1,56,0
416C1AD2,28,47,2019,1,12,01:30:00,25.09,56,0
416C1AD2,28,47,2019,1,12,01:35:00,25.12,56,0
416C1AD2,28,47,2019,1,12,01:40:00,25.12,56,0
416C1AD2,28,47,2019,1,12,01:45:00,25.11,56,0
416C1AD2,28,47,2019,1,12,01:50:00,25.12,56,0
416C1AD2,28,47,2019,1,12,01:55:00,25.11,56,0
416C1AD2,28,47,2019,1,12,02:00:00,25.1,56,0
416C1AD2,28,47,2019,1,12,02:05:00,25.12,56,0
416C1AD2,28,47,2019,1,12,02:10:00,25.13,56,0
416C1AD2,28,47,2019,1,12,02:15:00,25.13,56,0
416C1AD2,28,47,2019,1,12,02:20:00,25.15,56,0
416C1AD2,28,47,2019,1,12,02:25:00,25.15,56,0
416C1AD2,28,47,2019,1,12,02:30:00,25.15,56,0
416C1AD2,28,47,2019,1,12,02:35:00,25.16,56,0
416C1AD2,28,47,2019,1,12,02:40:00,25.17,56,0
416C1AD2,28,47,2019,1,12,02:45:00,25.16,56,0
416C1AD2,28,47,2019,1,12,02:50:00,25.15,56,0
416C1AD2,28,47,2019,1,12,02:55:00,25.14,56,0
416C1AD2,28,47,2019,1,12,03:00:00,25.14,56,0
416C1AD2,28,47,2019,1,12,03:05:00,25.16,56,0
416C1AD2,28,47,2019,1,12,03:10:00,25.18,56,0
416C1AD2,28,47,2019,1,12,03:15:00,25.18,57,0
416C1AD2,28,47,2019,1,12,03:20:00,25.15,57,0
416C1AD2,28,47,2019,1,12,03:25:00,25.14,57,0
416C1AD2,28,47,2019,1,12,03:30:00,25.15,57,0
416C1AD2,28,47,2019,1,12,03:35:00,25.16,57,0
416C1AD2,28,47,2019,1,12,03:40:00,25.15,57,0
416C1AD2,28,47,2019,1,12,03:45:00,25.17,57,0
416C1AD2,28,47,2019,1,12,03:50:00,25.18,57,0
416C1AD2,28,47,2019,1,12,03:55:00,25.19,57,0
416C1AD2,28,47,2019,1,12,04:00:00,25.2,57,0
416C1AD2,28,47,2019,1,12,04:05:00,25.19,57,0
416C1AD2,28,47,2019,1,12,04:10:00,25.19,57,0
416C1AD2,28,47,2019,1,12,04:15:00,25.17,57,0
416C1AD2,28,47,2019,1,12,04:20:00,25.16,57,0
416C1AD2,28,47,2019,1,12,04:25:00,25.16,57,0
416C1AD2,28,47,2019,1,12,04:30:00,25.17,57,0
416C1AD2,28,47,2019,1,12,04:35:00,25.2,56,0
416C1AD2,28,47,2019,1,12,04:40:00,25.2,56,0
416C1AD2,28,47,2019,1,12,04:45:00,25.2,56,0
416C1AD2,28,47,2019,1,12,04:50:00,25.19,57,0
416C1AD2,28,47,2019,1,12,04:55:00,25.19,58,0
416C1AD2,28,47,2019,1,12,05:00:00,25.18,57,0
416C1AD2,28,47,2019,1,12,05:05:00,25.19,57,0
416C1AD2,28,47,2019,1,12,05:10:00,25.2,57,0
416C1AD2,28,47,2019,1,12,05:15:00,25.21,57,0
416C1AD2,28,47,2019,1,12,05:20:00,25.19,57,0
416C1AD2,28,47,2019,1,12,05:25:00,25.19,57,0
416C1AD2,28,47,2019,1,12,05:30:00,25.18,57,0
416C1AD2,28,47,2019,1,12,05:35:00,25.2,57,0
416C1AD2,28,47,2019,1,12,05:40:00,25.22,57,0
416C1AD2,28,47,2019,1,12,05:45:00,25.22,57,0
416C1AD2,28,47,2019,1,12,05:50:00,25.2,57,0
416C1AD2,28,47,2019,1,12,05:55:00,25.19,57,0
416C1AD2,28,47,2019,1,12,06:00:00,25.22,57,0
416C1AD2,28,47,2019,1,12,06:05:00,25.21,57,0
416C1AD2,28,47,2019,1,12,06:10:00,25.23,56,0
416C1AD2,28,47,2019,1,12,06:15:00,25.22,56,0
416C1AD2,28,47,2019,1,12,06:20:00,25.22,56,0
416C1AD2,28,47,2019,1,12,06:25:00,25.22,56,0
416C1AD2,28,47,2019,1,12,06:30:00,25.2,56,0
416C1AD2,28,47,2019,1,12,06:35:00,25.19,57,0
416C1AD2,28,47,2019,1,12,06:40:00,25.2,56,0
416C1AD2,28,47,2019,1,12,06:45:00,25.17,57,0
416C1AD2,28,47,2019,1,12,06:50:00,25.17,56,0
416C1AD2,28,47,2019,1,12,06:55:00,25.17,57,0
416C1AD2,28,47,2019,1,12,07:00:00,25.19,57,0
416C1AD2,28,47,2019,1,12,07:05:00,25.18,57,0
416C1AD2,28,47,2019,1,12,07:10:00,25.2,57,0
416C1AD2,28,47,2019,1,12,07:15:00,25.21,57,0
416C1AD2,28,47,2019,1,12,07:20:00,25.21,57,0
416C1AD2,28,47,2019,1,12,07:25:00,25.21,57,0
416C1AD2,28,47,2019,1,12,07:30:00,25.22,57,0
416C1AD2,28,47,2019,1,12,07:35:00,25.22,57,0
416C1AD2,28,47,2019,1,12,07:40:00,25.24,57,0
416C1AD2,28,47,2019,1,12,07:45:00,25.24,57,0
416C1AD2,28,47,2019,1,12,07:50:00,25.22,57,0
416C1AD2,28,47,2019,1,12,07:55:00,25.23,57,0
416C1AD2,28,47,2019,1,12,08:00:00,25.23,57,0
416C1AD2,28,47,2019,1,12,08:05:00,25.24,57,0
416C1AD2,28,47,2019,1,12,08:10:00,25.24,57,0
416C1AD2,28,47,2019,1,12,08:15:00,25.25,57,0
416C1AD2,28,47,2019,1,12,08:20:00,25.26,57,0
416C1AD2,28,47,2019,1,12,08:25:00,25.27,57,0
416C1AD2,28,47,2019,1,12,08:30:00,25.29,57,0
416C1AD2,28,47,2019,1,12,08:35:00,25.3,57,0
416C1AD2,28,47,2019,1,12,08:40:00,25.31,57,0
416C1AD2,28,47,2019,1,12,08:45:00,25.34,57,0
416C1AD2,28,47,2019,1,12,08:50:00,25.34,57,0
416C1AD2,28,47,2019,1,12,08:55:00,25.34,57,0
416C1AD2,28,47,2019,1,12,09:00:00,25.36,57,0
416C1AD2,28,47,2019,1,12,09:05:00,25.38,57,0
416C1AD2,28,47,2019,1,12,09:10:00,25.39,56,0
416C1AD2,28,47,2019,1,12,09:15:00,25.41,56,0
416C1AD2,28,47,2019,1,12,09:20:00,25.44,57,0
416C1AD2,28,47,2019,1,12,09:25:00,25.45,56,0
416C1AD2,28,47,2019,1,12,09:30:00,25.45,57,0
416C1AD2,28,47,2019,1,12,09:35:00,25.46,56,0
416C1AD2,28,47,2019,1,12,09:40:00,25.47,57,0
416C1AD2,28,47,2019,1,12,09:45:00,25.49,57,0
416C1AD2,28,47,2019,1,12,09:50:00,25.51,56,0
416C1AD2,28,47,2019,1,12,09:55:00,25.53,57,0
416C1AD2,28,47,2019,1,12,10:00:00,25.54,57,0
416C1AD2,28,47,2019,1,12,10:05:00,25.55,57,0
416C1AD2,28,47,2019,1,12,10:10:00,25.57,57,0
416C1AD2,28,47,2019,1,12,10:15:00,25.59,57,0
416C1AD2,28,47,2019,1,12,10:20:00,25.6,57,0
416C1AD2,28,47,2019,1,12,10:25:00,25.61,57,0
416C1AD2,28,47,2019,1,12,10:30:00,25.63,57,0
416C1AD2,28,47,2019,1,12,10:35:00,25.65,57,0
416C1AD2,28,47,2019,1,12,10:40:00,25.68,57,0
416C1AD2,28,47,2019,1,12,10:45:00,25.71,57,0
416C1AD2,28,47,2019,1,12,10:50:00,25.72,57,0
416C1AD2,28,47,2019,1,12,10:55:00,25.73,57,0
416C1AD2,28,47,2019,1,12,11:00:00,25.75,57,0
416C1AD2,28,47,2019,1,12,11:05:00,25.76,57,0
416C1AD2,28,47,2019,1,12,11:10:00,25.79,57,0
416C1AD2,28,47,2019,1,12,11:15:00,25.8,57,0
416C1AD2,28,47,2019,1,12,11:20:00,25.8,57,0
416C1AD2,28,47,2019,1,12,11:25:00,25.83,57,0
416C1AD2,28,47,2019,1,12,11:30:00,25.84,57,0
416C1AD2,28,47,2019,1,12,11:35:00,25.85,57,0
416C1AD2,28,47,2019,1,12,11:40:00,25.87,57,0
416C1AD2,28,47,2019,1,12,11:45:00,25.88,57,0
416C1AD2,28,47,2019,1,12,11:50:00,25.89,57,0
416C1AD2,28,47,2019,1,12,11:55:00,25.89,57,0
416C1AD2,28,47,2019,1,12,12:00:00,25.9,57,0
416C1AD2,28,47,2019,1,12,12:05:00,25.92,57,0
416C1AD2,28,47,2019,1,12,12:10:00,25.93,57,0
416C1AD2,28,47,2019,1,12,12:15:00,25.94,57,0
416C1AD2,28,47,2019,1,12,12:20:00,25.96,57,0
416C1AD2,28,47,2019,1,12,12:25:00,25.97,57,0
416C1AD2,28,47,2019,1,12,12:30:00,25.98,57,0
416C1AD2,28,47,2019,1,12,12:35:00,26,57,0
416C1AD2,28,47,2019,1,12,12:40:00,26.03,57,0
416C1AD2,28,47,2019,1,12,12:45:00,26.04,57,0
416C1AD2,28,47,2019,1,12,12:50:00,26.05,57,0
416C1AD2,28,47,2019,1,12,12:55:00,26.05,57,0
416C1AD2,28,47,2019,1,12,13:00:00,26.06,57,0
416C1AD2,28,47,2019,1,12,13:05:00,26.08,57,0
416C1AD2,28,47,2019,1,12,13:10:00,26.09,57,0
416C1AD2,28,47,2019,1,12,13:15:00,26.09,56,0
416C1AD2,28,47,2019,1,12,13:20:00,26.11,56,0
416C1AD2,28,47,2019,1,12,13:25:00,26.14,56,0
416C1AD2,28,47,2019,1,12,13:30:00,26.14,56,0
416C1AD2,28,47,2019,1,12,13:35:00,26.15,56,0
416C1AD2,28,47,2019,1,12,13:40:00,26.15,56,0
416C1AD2,28,47,2019,1,12,13:45:00,26.16,56,0
416C1AD2,28,47,2019,1,12,13:50:00,26.18,56,0
416C1AD2,28,47,2019,1,12,13:55:00,26.19,56,0
416C1AD2,28,47,2019,1,12,14:00:00,26.2,56,0
416C1AD2,28,47,2019,1,12,14:05:00,26.21,56,0
416C1AD2,28,47,2019,1,12,14:10:00,26.21,57,0
416C1AD2,28,47,2019,1,12,14:15:00,26.22,57,0
416C1AD2,28,47,2019,1,12,14:20:00,26.21,57,0
416C1AD2,28,47,2019,1,12,14:25:00,26.24,57,0
416C1AD2,28,47,2019,1,12,14:30:00,26.25,57,0
416C1AD2,28,47,2019,1,12,14:35:00,26.25,56,0
416C1AD2,28,47,2019,1,12,14:40:00,26.27,57,0
416C1AD2,28,47,2019,1,12,14:45:00,26.29,57,0
416C1AD2,28,47,2019,1,12,14:50:00,26.28,57,0
416C1AD2,28,47,2019,1,12,14:55:00,26.27,57,0
416C1AD2,28,47,2019,1,12,15:00:00,26.28,57,0
416C1AD2,28,47,2019,1,12,15:05:00,26.33,57,0
416C1AD2,28,47,2019,1,12,15:10:00,26.32,57,0
416C1AD2,28,47,2019,1,12,15:15:00,26.33,57,0
416C1AD2,28,47,2019,1,12,15:20:00,26.34,57,0
416C1AD2,28,47,2019,1,12,15:25:00,26.36,57,0
416C1AD2,28,47,2019,1,12,15:30:00,26.36,57,0
416C1AD2,28,47,2019,1,12,15:35:00,26.36,57,0
416C1AD2,28,47,2019,1,12,15:40:00,26.39,57,0
416C1AD2,28,47,2019,1,12,15:45:00,26.4,57,0
416C1AD2,28,47,2019,1,12,15:50:00,26.41,57,0
416C1AD2,28,47,2019,1,12,15:55:00,26.43,57,0
416C1AD2,28,47,2019,1,12,16:00:00,26.45,57,0
416C1AD2,28,47,2019,1,12,16:05:00,26.47,57,0
416C1AD2,28,47,2019,1,12,16:10:00,26.49,57,0
416C1AD2,28,47,2019,1,12,16:15:00,26.52,57,0
416C1AD2,28,47,2019,1,12,16:20:00,26.53,57,0
416C1AD2,28,47,2019,1,12,16:25:00,26.54,57,0
416C1AD2,28,47,2019,1,12,16:30:00,26.53,57,0
416C1AD2,28,47,2019,1,12,16:35:00,26.56,57,0
416C1AD2,28,47,2019,1,12,16:40:00,26.57,57,0
416C1AD2,28,47,2019,1,12,16:45:00,26.58,57,0
416C1AD2,28,47,2019,1,12,16:50:00,26.6,57,0
416C1AD2,28,47,2019,1,12,16:55:00,26.61,56,0
416C1AD2,28,47,2019,1,12,17:00:00,26.59,57,0
416C1AD2,28,47,2019,1,12,17:05:00,26.6,57,0
416C1AD2,28,47,2019,1,12,17:10:00,26.62,57,0
416C1AD2,28,47,2019,1,12,17:15:00,26.63,57,0
416C1AD2,28,47,2019,1,12,17:20:00,26.61,57,0
416C1AD2,28,47,2019,1,12,17:25:00,26.62,57,0
416C1AD2,28,47,2019,1,12,17:30:00,26.64,57,0
416C1AD2,28,47,2019,1,12,17:35:00,26.63,57,0
416C1AD2,28,47,2019,1,12,17:40:00,26.63,57,0
416C1AD2,28,47,2019,1,12,17:45:00,26.64,57,0
416C1AD2,28,47,2019,1,12,17:50:00,26.66,57,0
416C1AD2,28,47,2019,1,12,17:55:00,26.66,57,0
416C1AD2,28,47,2019,1,12,18:00:00,26.65,57,0
416C1AD2,28,47,2019,1,12,18:05:00,26.64,57,0
416C1AD2,28,47,2019,1,12,18:10:00,26.65,57,0
416C1AD2,28,47,2019,1,12,18:15:00,26.68,57,0
416C1AD2,28,47,2019,1,12,18:20:00,26.67,57,0
416C1AD2,28,47,2019,1,12,18:25:00,26.67,57,0
416C1AD2,28,47,2019,1,12,18:30:00,26.67,57,0
416C1AD2,28,47,2019,1,12,18:35:00,26.67,57,0
416C1AD2,28,47,2019,1,12,18:40:00,26.66,57,0
416C1AD2,28,47,2019,1,12,18:45:00,26.69,57,0
416C1AD2,28,47,2019,1,12,18:50:00,26.69,57,0
416C1AD2,28,47,2019,1,12,18:55:00,26.69,57,0
416C1AD2,28,47,2019,1,12,19:00:00,26.69,57,0
416C1AD2,28,47,2019,1,12,19:05:00,26.71,57,0
416C1AD2,28,47,2019,1,12,19:10:00,26.7,57,0
416C1AD2,28,47,2019,1,12,19:15:00,26.71,57,0
416C1AD2,28,47,2019,1,12,19:20:00,26.7,56,0
416C1AD2,28,47,2019,1,12,19:25:00,26.71,56,0
416C1AD2,28,47,2019,1,12,19:30:00,26.7,56,0
416C1AD2,28,47,2019,1,12,19:35:00,26.71,56,0
416C1AD2,28,47,2019,1,12,19:40:00,26.71,56,0
416C1AD2,28,47,2019,1,12,19:45:00,26.7,56,0
416C1AD2,28,47,2019,1,12,19:50:00,26.71,56,0
416C1AD2,28,47,2019,1,12,19:55:00,26.7,56,0
416C1AD2,28,47,2019,1,12,20:00:00,26.69,56,0
416C1AD2,28,47,2019,1,12,20:05:00,26.69,56,0
416C1AD2,28,47,2019,1,12,20:10:00,26.67,57,0
416C1AD2,28,47,2019,1,12,20:15:00,26.66,57,0
416C1AD2,28,47,2019,1,12,20:20:00,26.69,56,0
416C1AD2,28,47,2019,1,12,20:25:00,26.67,56,0
416C1AD2,28,47,2019,1,12,20:30:00,26.68,56,0
416C1AD2,28,47,2019,1,12,20:35:00,26.67,56,0
416C1AD2,28,47,2019,1,12,20:40:00,26.67,56,0
416C1AD2,28,47,2019,1,12,20:45:00,26.65,56,0
416C1AD2,28,47,2019,1,12,20:50:00,26.64,56,0
416C1AD2,28,47,2019,1,12,20:55:00,26.63,56,0
416C1AD2,28,47,2019,1,12,21:00:00,26.63,56,0
416C1AD2,28,47,2019,1,12,21:05:00,26.63,56,0
416C1AD2,28,47,2019,1,12,21:10:00,26.63,56,0
416C1AD2,28,47,2019,1,12,21:15:00,26.63,56,0
416C1AD2,28,47,2019,1,12,21:20:00,26.64,56,0
416C1AD2,28,47,2019,1,12,21:25:00,26.63,56,0
416C1AD2,28,47,2019,1,12,21:30:00,26.63,56,0
416C1AD2,28,47,2019,1,12,21:35:00,26.6,56,0
416C1AD2,28,47,2019,1,12,21:40:00,26.6,56,0
416C1AD2,28,47,2019,1,12,21:45:00,26.61,56,0
416C1AD2,28,47,2019,1,12,21:50:00,26.62,56,0
416C1AD2,28,47,2019,1,12,21:55:00,26.62,56,0
416C1AD2,28,47,2019,1,12,22:00:00,26.6,56,0
416C1AD2,28,47,2019,1,12,22:05:00,26.59,56,0
416C1AD2,28,47,2019,1,12,22:10:00,26.59,56,0
416C1AD2,28,47,2019,1,12,22:15:00,26.57,56,0
416C1AD2,28,47,2019,1,12,22:20:00,26.56,56,0
416C1AD2,28,47,2019,1,12,22:25:00,26.56,56,0
416C1AD2,28,47,2019,1,12,22:30:00,26.55,56,0
416C1AD2,28,47,2019,1,12,22:35:00,26.55,56,0
416C1AD2,28,47,2019,1,12,22:40:00,26.55,56,0
416C1AD2,28,47,2019,1,12,22:45:00,26.55,56,0
416C1AD2,28,47,2019,1,12,22:50:00,26.54,56,0
416C1AD2,28,47,2019,1,12,22:55:00,26.54,56,0
416C1AD2,28,47,2019,1,12,23:00:00,26.53,56,0
416C1AD2,28,47,2019,1,12,23:05:00,26.5,56,0
416C1AD2,28,47,2019,1,12,23:10:00,26.48,56,0
416C1AD2,28,47,2019,1,12,23:15:00,26.46,56,0
416C1AD2,28,47,2019,1,12,23:20:00,26.46,56,0
416C1AD2,28,47,2019,1,12,23:25:00,26.46,56,0
416C1AD2,28,47,2019,1,12,23:30:00,26.46,56,0
416C1AD2,28,47,2019,1,12,23:35:00,26.46,56,0
416C1AD2,28,47,2019,1,12,23:40:00,26.45,56,0
416C1AD2,28,47,2019,1,12,23:45:00,26.44,56,0
416C1AD2,28,47,2019,1,12,23:50:00,26.44,56,0
416C1AD2,28,47,2019,1,12,23:55:00,26.42,56,0
416C1AD2,28,47,2019,1,13,00:00:00,26.43,56,0
416C1AD2,28,47,2019,1,13,00:05:00,26.43,56,0
416C1AD2,28,47,2019,1,13,00:10:00,26.42,56,0
416C1AD2,28,47,2019,1,13,00:15:00,26.4,56,0
416C1AD2,28,47,2019,1,13,00:20:00,26.38,56,0
416C1AD2,28,47,2019,1,13,00:25:00,26.36,56,0
416C1AD2,28,47,2019,1,13,00:30:00,26.35,56,0
416C1AD2,28,47,2019,1,13,00:35:00,26.37,56,0
416C1AD2,28,47,2019,1,13,00:40:00,26.36,56,0
416C1AD2,28,47,2019,1,13,00:45:00,26.34,56,0
416C1AD2,28,47,2019,1,13,00:50:00,26.33,56,0
416C1AD2,28,47,2019,1,13,00:55:00,26.34,56,0
416C1AD2,28,47,2019,1,13,01:00:00,26.32,56,0
416C1AD2,28,47,2019,1,13,01:05:00,26.31,56,0
416C1AD2,28,47,2019,1,13,01:10:00,26.3,56,0
416C1AD2,28,47,2019,1,13,01:15:00,26.29,56,0
416C1AD2,28,47,2019,1,13,01:20:00,26.3,56,0
416C1AD2,28,47,2019,1,13,01:25:00,26.28,56,0
416C1AD2,28,47,2019,1,13,01:30:00,26.29,56,0
416C1AD2,28,47,2019,1,13,01:35:00,26.28,56,0
416C1AD2,28,47,2019,1,13,01:40:00,26.27,56,0
416C1AD2,28,47,2019,1,13,01:45:00,26.25,56,0
416C1AD2,28,47,2019,1,13,01:50:00,26.25,56,0
416C1AD2,28,47,2019,1,13,01:55:00,26.24,56,0
416C1AD2,28,47,2019,1,13,02:00:00,26.25,56,0
416C1AD2,28,47,2019,1,13,02:05:00,26.24,56,0
416C1AD2,28,47,2019,1,13,02:10:00,26.23,56,0
416C1AD2,28,47,2019,1,13,02:15:00,26.22,56,0
416C1AD2,28,47,2019,1,13,02:20:00,26.21,57,0
416C1AD2,28,47,2019,1,13,02:25:00,26.22,57,0
416C1AD2,28,47,2019,1,13,02:30:00,26.21,57,0
416C1AD2,28,47,2019,1,13,02:35:00,26.2,57,0
416C1AD2,28,47,2019,1,13,02:40:00,26.2,57,0
416C1AD2,28,47,2019,1,13,02:45:00,26.21,57,0
416C1AD2,28,47,2019,1,13,02:50:00,26.21,57,0
416C1AD2,28,47,2019,1,13,02:55:00,26.2,57,0
416C1AD2,28,47,2019,1,13,03:00:00,26.21,57,0
416C1AD2,28,47,2019,1,13,03:05:00,26.22,57,0
416C1AD2,28,47,2019,1,13,03:10:00,26.22,57,0
416C1AD2,28,47,2019,1,13,03:15:00,26.22,57,0
416C1AD2,28,47,2019,1,13,03:20:00,26.2,57,0
416C1AD2,28,47,2019,1,13,03:25:00,26.2,57,0
416C1AD2,28,47,2019,1,13,03:30:00,26.18,57,0
416C1AD2,28,47,2019,1,13,03:35:00,26.17,57,0
416C1AD2,28,47,2019,1,13,03:40:00,26.18,57,0
416C1AD2,28,47,2019,1,13,03:45:00,26.17,57,0
416C1AD2,28,47,2019,1,13,03:50:00,26.16,57,0
416C1AD2,28,47,2019,1,13,03:55:00,26.15,57,0
416C1AD2,28,47,2019,1,13,04:00:00,26.16,57,0
416C1AD2,28,47,2019,1,13,04:05:00,26.15,57,0
416C1AD2,28,47,2019,1,13,04:10:00,26.15,57,0
416C1AD2,28,47,2019,1,13,04:15:00,26.15,57,0
416C1AD2,28,47,2019,1,13,04:20:00,26.15,57,0
416C1AD2,28,47,2019,1,13,04:25:00,26.12,57,0
416C1AD2,28,47,2019,1,13,04:30:00,26.11,57,0
416C1AD2,28,47,2019,1,13,04:35:00,26.12,57,0
416C1AD2,28,47,2019,1,13,04:40:00,26.12,57,0
416C1AD2,28,47,2019,1,13,04:45:00,26.11,57,0
416C1AD2,28,47,2019,1,13,04:50:00,26.11,58,0
416C1AD2,28,47,2019,1,13,04:55:00,26.12,58,0
416C1AD2,28,47,2019,1,13,05:00:00,26.12,57,0
416C1AD2,28,47,2019,1,13,05:10:00,26.12,57,0
416C1AD2,28,47,2019,1,13,05:15:00,26.12,57,0
416C1AD2,28,47,2019,1,13,05:20:00,26.13,57,0
416C1AD2,28,47,2019,1,13,05:25:00,26.13,57,0
416C1AD2,28,47,2019,1,13,05:30:00,26.13,58,0
416C1AD2,28,47,2019,1,13,05:35:00,26.12,58,0
416C1AD2,28,47,2019,1,13,05:40:00,26.11,58,0
416C1AD2,28,47,2019,1,13,05:45:00,26.1,58,0
416C1AD2,28,47,2019,1,13,05:50:00,26.09,58,0
416C1AD2,28,47,2019,1,13,05:55:00,26.07,58,0
416C1AD2,28,47,2019,1,13,06:00:00,26.08,57,0
416C1AD2,28,47,2019,1,13,06:05:00,26.09,57,0
416C1AD2,28,47,2019,1,13,06:10:00,26.07,58,0
416C1AD2,28,47,2019,1,13,06:15:00,26.06,58,0
416C1AD2,28,47,2019,1,13,06:20:00,26.06,58,0
416C1AD2,28,47,2019,1,13,06:25:00,26.07,58,0
416C1AD2,28,47,2019,1,13,06:30:00,26.07,58,0
416C1AD2,28,47,2019,1,13,06:35:00,26.07,58,0
416C1AD2,28,47,2019,1,13,06:40:00,26.06,58,0
416C1AD2,28,47,2019,1,13,06:45:00,26.06,58,0
416C1AD2,28,47,2019,1,13,06:50:00,26.04,58,0
416C1AD2,28,47,2019,1,13,06:55:00,26.05,58,0
416C1AD2,28,47,2019,1,13,07:00:00,26.06,58,0
416C1AD2,28,47,2019,1,13,07:05:00,26.05,58,0
416C1AD2,28,47,2019,1,13,07:10:00,26.04,58,0
416C1AD2,28,47,2019,1,13,07:15:00,26.04,58,0
416C1AD2,28,47,2019,1,13,07:20:00,26.03,58,0
416C1AD2,28,47,2019,1,13,07:25:00,26.04,58,0
416C1AD2,28,47,2019,1,13,07:30:00,26.04,58,0
416C1AD2,28,47,2019,1,13,07:35:00,26.04,58,0
416C1AD2,28,47,2019,1,13,07:40:00,26.02,58,0
416C1AD2,28,47,2019,1,13,07:45:00,26.02,58,0
416C1AD2,28,47,2019,1,13,07:50:00,26.03,58,0
416C1AD2,28,47,2019,1,13,07:55:00,26.02,58,0
416C1AD2,28,47,2019,1,13,08:00:00,26.02,58,0
416C1AD2,28,47,2019,1,13,08:05:00,26.01,58,0
416C1AD2,28,47,2019,1,13,08:10:00,26,58,0
416C1AD2,28,47,2019,1,13,08:15:00,26,58,0
416C1AD2,28,47,2019,1,13,08:20:00,26.01,58,0
416C1AD2,28,47,2019,1,13,08:25:00,26,58,0
416C1AD2,28,47,2019,1,13,08:30:00,26,58,0
416C1AD2,28,47,2019,1,13,08:35:00,26,58,0
416C1AD2,28,47,2019,1,13,08:40:00,26.02,58,0
416C1AD2,28,47,2019,1,13,08:45:00,26.02,58,0
416C1AD2,28,47,2019,1,13,08:50:00,26.01,58,0
416C1AD2,28,47,2019,1,13,08:55:00,26.03,58,0
416C1AD2,28,47,2019,1,13,09:00:00,26.02,58,0
416C1AD2,28,47,2019,1,13,09:05:00,26.02,58,0
416C1AD2,28,47,2019,1,13,09:10:00,26.03,58,0
416C1AD2,28,47,2019,1,13,09:15:00,26.03,58,0
416C1AD2,28,47,2019,1,13,09:20:00,26.03,58,0
416C1AD2,28,47,2019,1,13,09:25:00,26.04,58,0
416C1AD2,28,47,2019,1,13,09:30:00,26.05,58,0
416C1AD2,28,47,2019,1,13,09:35:00,26.06,58,0
416C1AD2,28,47,2019,1,13,09:40:00,26.09,58,0
416C1AD2,28,47,2019,1,13,09:45:00,26.09,58,0
416C1AD2,28,47,2019,1,13,09:50:00,26.08,58,0
416C1AD2,28,47,2019,1,13,09:55:00,26.09,58,0
416C1AD2,28,47,2019,1,13,10:00:00,26.09,58,0
416C1AD2,28,47,2019,1,13,10:05:00,26.11,58,0
416C1AD2,28,47,2019,1,13,10:10:00,26.1,58,0
416C1AD2,28,47,2019,1,13,10:15:00,26.13,58,0
416C1AD2,28,47,2019,1,13,10:20:00,26.14,58,0
416C1AD2,28,47,2019,1,13,10:25:00,26.15,58,0
416C1AD2,28,47,2019,1,13,10:30:00,26.15,58,0
416C1AD2,28,47,2019,1,13,10:35:00,26.16,58,0
416C1AD2,28,47,2019,1,13,10:40:00,26.17,58,0
416C1AD2,28,47,2019,1,13,10:45:00,26.18,58,0
416C1AD2,28,47,2019,1,13,10:50:00,26.2,58,0
416C1AD2,28,47,2019,1,13,10:55:00,26.21,58,0
416C1AD2,28,47,2019,1,13,11:00:00,26.22,58,0
416C1AD2,28,47,2019,1,13,11:05:00,26.23,57,0
416C1AD2,28,47,2019,1,13,11:10:00,26.23,58,0
416C1AD2,28,47,2019,1,13,11:15:00,26.25,57,0
416C1AD2,28,47,2019,1,13,11:20:00,26.28,57,0
416C1AD2,28,47,2019,1,13,11:25:00,26.3,57,0
416C1AD2,28,47,2019,1,13,11:30:00,26.3,57,0
416C1AD2,28,47,2019,1,13,11:35:00,26.33,57,0
416C1AD2,28,47,2019,1,13,11:40:00,26.36,57,0
416C1AD2,28,47,2019,1,13,11:45:00,26.36,57,0
416C1AD2,28,47,2019,1,13,11:50:00,26.37,57,0
416C1AD2,28,47,2019,1,13,11:55:00,26.38,58,0
416C1AD2,28,47,2019,1,13,12:00:00,26.39,57,0
416C1AD2,28,47,2019,1,13,12:05:00,26.43,57,0
416C1AD2,28,47,2019,1,13,12:10:00,26.44,57,0
416C1AD2,28,47,2019,1,13,12:15:00,26.45,57,0
416C1AD2,28,47,2019,1,13,12:20:00,26.47,57,0
416C1AD2,28,47,2019,1,13,12:25:00,26.48,57,0
416C1AD2,28,47,2019,1,13,12:30:00,26.51,57,0
416C1AD2,28,47,2019,1,13,12:35:00,26.54,57,39
416C1AD2,28,47,2019,1,13,12:40:00,26.55,57,48
416C1AD2,28,47,2019,1,13,12:45:00,26.58,57,43
416C1AD2,28,47,2019,1,13,12:50:00,26.6,57,43
416C1AD2,28,47,2019,1,13,12:55:00,26.64,57,43
416C1AD2,28,47,2019,1,13,13:00:00,26.65,57,43
416C1AD2,28,47,2019,1,13,13:05:00,26.7,57,48
416C1AD2,28,47,2019,1,13,13:10:00,26.71,57,43
416C1AD2,28,47,2019,1,13,13:15:00,26.73,57,43
416C1AD2,28,47,2019,1,13,13:15:00,26.73,57,43
416C1AD2,28,47,2019,1,13,13:20:00,26.75,57,43
416C1AD2,28,47,2019,1,13,13:25:00,26.79,57,43
